year,brand,model,location,price,mileage,body_type,exterior_colour,interior_colour,door,passenger,transmission,drive_type,displacement,cylinder,fuel,country,vehicle_id
2019,Volkswagen,Jetta,Hamilton,17490,28829,Sedan,Gray,Black,4,5,Automatic,FWD,1.4,4,Gasoline,Germany,7525
2015,Kia,Soul,Hamilton,13500,63000,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7526
2016,Dodge,Grand,Hamilton,15500,50050,Van,Red,Black,4,7,Automatic,FWD,3.6,6,Flex,USA,7527
2019,Ford,Edge,Hamilton,35444,51292,SUV,Silver,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,7528
2019,Chevrolet,Cruze,Hamilton,25444,17491,Sedan,Red,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,7529
2016,Ford,Econoline,Hamilton,21995,106089,Commercial,White,Gray,3,2,Automatic,RWD,5.4,8,Gasoline,USA,7530
2008,Cadillac,Escalade,Hamilton,13995,207661,SUV,White,Black,4,7,Automatic,AWD,6.2,8,Gasoline,USA,7531
2009,Kia,Rio,Hamilton,3695,227212,Sedan,Black,Black,4,5,Automatic,FWD,1.6,4,Gasoline,Korea,7532
2019,Volkswagen,Atlas,Hamilton,51995,650,SUV,Silver,Black,4,7,Automatic,AWD,3.6,6,Gasoline,Germany,7533
2013,Volkswagen,Jetta,Hamilton,7999,144432,Sedan,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Germany,7534
2018,Nissan,Qashqai,Hamilton,19490,46710,SUV,Gray,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,7535
2015,Kia,Soul,Hamilton,11450,124418,Sedan,White/Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7536
2016,Ford,Econoline,Hamilton,21995,117805,Commercial,White,Gray,2,2,Automatic,RWD,5.4,8,Gasoline,USA,7537
2019,Audi,Q5,Hamilton,52995,8012,SUV,Blue,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7538
2016,Nissan,Versa,Hamilton,6899,118667,Hatchback,White/Black,Black,4,5,Automatic,F4A,0.0,4,Gasoline,Japan,7539
2017,Toyota,Highlander,Hamilton,36786,67125,SUV,White,Black,5,7,Automatic,AWD,3.5,6,Gasoline,Japan,7540
2013,Mercedes-Benz,C-Class,Hamilton,14995,111145,Sedan,White,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Germany,7541
2015,Dodge,Grand,Hamilton,14995,122752,Van,Red,Black,4,7,Automatic,FWD,3.6,6,Flex,USA,7542
2012,Honda,CR-V,Hamilton,13995,137000,SUV,Silver,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Japan,7543
2014,Ford,Focus,Hamilton,9995,61323,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Flex,USA,7544
2019,Honda,Ridgeline,Hamilton,41488,29827,Truck,White,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,7545
2018,Ford,Escape,Hamilton,19900,49185,SUV,Gray,Gray,4,5,Automatic,FWD,1.5,4,Gasoline,USA,7546
2015,Volkswagen,CC,Hamilton,14900,129651,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Germany,7547
2019,Volkswagen,Golf,Hamilton,38495,11150,Hatchback,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Germany,7548
2016,Volkswagen,Jetta,Hamilton,14499,63780,Sedan,Black,Black,4,5,Automatic,FWD,1.4,4,Gasoline,Germany,7549
2016,Honda,HR-V,Hamilton,14990,99898,SUV,Blue,Black,4,5,Automatic,AWD,1.8,4,Gasoline,Japan,7550
2012,Nissan,Sentra,Hamilton,6799,97063,Sedan,White/Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,7551
2017,Chevrolet,Equinox,Hamilton,19385,51166,SUV,Blue,Gray,5,5,Automatic,AWD,2.4,4,Gasoline,USA,7552
2019,Volkswagen,Tiguan,Hamilton,41495,12000,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7553
2019,Volkswagen,Arteon,Hamilton,52995,10500,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7554
2019,Volkswagen,Tiguan,Hamilton,40995,7000,SUV,White/Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7555
2017,Volkswagen,Tiguan,Hamilton,21999,63125,SUV,Blue,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7556
2019,Volkswagen,Golf,Hamilton,44995,11750,Hatchback,Red,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7557
2018,Volkswagen,Golf,Hamilton,24995,18500,Wagon,White,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Germany,7558
2019,Mazda,Mazda3,Hamilton,20490,86,Sedan,Brown,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,7559
2016,Volkswagen,Jetta,Hamilton,12999,61363,Sedan,Blue,Black,4,5,Automatic,FWD,1.4,4,Gasoline,Germany,7560
2019,Dodge,Challenger,Hamilton,36992,14092,Coupe,White,Black,2,5,Automatic,RWD,3.6,6,Gasoline,USA,7561
2018,Toyota,RAV4,Hamilton,22888,63433,SUV,White,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,7562
2011,GMC,Acadia,Hamilton,7695,238500,SUV,White/Black,Black,4,7,Automatic,AWD,3.6,6,Gasoline,USA,7563
2015,Ford,Fusion,Hamilton,11900,137182,Sedan,Black,Black,4,5,Automatic,FWD,2.5,4,Gasoline,USA,7564
2015,Volkswagen,Jetta,Hamilton,11900,125522,Sedan,Blue,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Germany,7565
2015,Honda,Civic,Hamilton,10900,135993,Sedan,White,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7566
2010,Honda,Accord,Hamilton,7500,170920,Sedan,Gray,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Japan,7567
2010,Subaru,Legacy,Hamilton,6900,190754,Sedan,Blue,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,7568
2014,Dodge,Grand,Hamilton,9900,148018,Van,Blue,Black,4,7,Automatic,FWD,3.6,6,Flex,USA,7569
2010,Honda,Civic,Hamilton,6500,165565,Sedan,White,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7570
2010,Honda,Civic,Hamilton,6500,163474,Sedan,Gray,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7571
2014,Hyundai,Sonata,Hamilton,9900,130706,Sedan,Blue,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,7572
2013,Hyundai,Sonata,Hamilton,8900,134389,Sedan,Blue,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,7573
2015,Hyundai,Elantra,Hamilton,11500,107025,Sedan,Brown,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,7574
2014,Toyota,Camry,Hamilton,12900,170088,Sedan,Blue,Gray,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,7575
2009,BMW,3,Hamilton,7900,159632,Sedan,Tan,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,7576
2011,Lincoln,MKZ,Hamilton,9995,122899,Sedan,White/Black,Black,4,5,Automatic,AWD,3.5,6,Gasoline,USA,7577
2007,Mercedes-Benz,C-Class,Hamilton,5900,182847,Sedan,Brown,Black,4,5,Automatic,4x4,3.0,6,Gasoline,Germany,7578
2010,Dodge,Journey,Hamilton,3900,167988,SUV,Gray,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,USA,7579
2015,Hyundai,Sonata,Hamilton,10900,152638,Sedan,Black,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,7580
2013,Toyota,Sienna,Hamilton,12500,187147,Van,Green,Black,4,7,Automatic,FWD,3.5,6,Gasoline,Japan,7581
2008,Ford,F-150,Hamilton,5500,184210,Truck,White,Black,2,6,Automatic,4x4,5.4,8,Gasoline,USA,7582
2009,Toyota,Camry,Hamilton,7500,148995,Sedan,Green,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,Japan,7583
2014,Kia,Rondo,Hamilton,8900,158301,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7584
2012,Hyundai,Accent,Hamilton,6900,153277,Sedan,Silver,Gray,4,5,Automatic,FWD,1.6,4,Gasoline,Korea,7585
2013,Nissan,Altima,Hamilton,7900,168858,Sedan,Gray,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,7586
2012,Volkswagen,Jetta,Hamilton,7900,164398,Sedan,Gray,Black,4,5,Automatic,FWD,2.5,5,Gasoline,Germany,7587
2014,Honda,Civic,Hamilton,13500,113420,Sedan,Black,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7588
2010,Toyota,Corolla,Hamilton,6900,175122,Sedan,Black,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7589
2011,Kia,Optima,Hamilton,7900,80815,Sedan,Silver,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,7590
2010,Ford,Focus,Hamilton,4900,140016,Sedan,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,7591
2017,Toyota,Corolla,Hamilton,15900,71798,Sedan,White,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7592
2015,Mazda,Mazda5,Hamilton,10900,132501,Sedan,Blue,Black,4,6,Automatic,FWD,2.5,4,Gasoline,Japan,7593
2016,Dodge,Journey,Hamilton,10900,98088,SUV,Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,USA,7594
2015,Hyundai,Sonata,Hamilton,12900,100380,Sedan,Black,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,7595
2010,Hyundai,Accent,Hamilton,5500,160288,Sedan,Blue,Gray,4,5,Automatic,FWD,1.6,4,Gasoline,Korea,7596
2011,Honda,CR-V,Hamilton,11900,184139,SUV,White,Black,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,7597
2010,Hyundai,Elantra,Hamilton,4500,199931,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7598
2012,Hyundai,Sonata,Hamilton,9500,152851,Sedan,Silver,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,7599
2015,Honda,Civic,Hamilton,13900,102888,Sedan,White,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7600
2015,Honda,Civic,Hamilton,14500,99952,Sedan,Black,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7601
2012,Honda,Civic,Hamilton,7900,150778,Sedan,Silver,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7602
2014,Kia,Forte,Hamilton,7900,144469,Sedan,White,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,7603
2013,Volkswagen,CC,Hamilton,11900,119315,Sedan,Blue,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Germany,7604
2014,Toyota,Camry,Hamilton,12900,178649,Sedan,Gray,Gray,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,7605
2012,Audi,A4,Hamilton,9900,159293,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7606
2008,Honda,CR-V,Hamilton,7900,180418,SUV,Black,Gray,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,7607
2014,Volkswagen,Passat,Hamilton,13500,104677,Sedan,Silver,Black,4,5,Automatic,FWD,2.0,4,Diesel,Germany,7608
2010,Mazda,Mazda6,Hamilton,5900,174805,Sedan,Black,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,7609
2011,Honda,CR-V,Hamilton,10900,170338,SUV,Brown,Black,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,7610
2013,Mazda,Mazda5,Hamilton,8900,142332,Sedan,Gray,Black,4,6,Automatic,FWD,2.5,4,Gasoline,Japan,7611
2012,Hyundai,Elantra,Hamilton,7900,155382,Sedan,Black,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,7612
2009,Toyota,Corolla,Hamilton,6900,160086,Sedan,White/Black,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7613
2009,Nissan,Versa,Hamilton,5900,132218,Sedan,Blue,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7614
2015,Honda,Civic,Hamilton,10900,145655,Sedan,Black,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7615
2010,Hyundai,Elantra,Hamilton,5900,148546,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7616
2013,Hyundai,Elantra,Hamilton,8500,137933,Sedan,White,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,7617
2014,Hyundai,Elantra,Hamilton,8900,164557,Sedan,Gray,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,7618
2009,Hyundai,Elantra,Hamilton,5900,176859,Sedan,Black,Gray,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7619
2011,Infiniti,G37,Hamilton,9900,182004,Sedan,Black,Black,4,5,Automatic,AWD,3.7,6,Gasoline,Japan,7620
2012,Toyota,Camry,Hamilton,7900,206985,Sedan,White,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,7621
2010,Hyundai,Elantra,Hamilton,5900,140610,Sedan,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7622
2009,Honda,CR-V,Hamilton,8900,168162,SUV,Blue,Black,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,7623
2015,Toyota,Corolla,Hamilton,10900,170403,Sedan,White,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7624
2014,Mazda,Mazda3,Hamilton,8900,147191,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,7625
2017,Toyota,Corolla,Hamilton,15500,105567,Sedan,White,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7626
2013,Kia,Forte,Hamilton,6900,138026,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7627
2016,Toyota,Corolla,Hamilton,14900,89170,Sedan,Silver,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7628
2015,Toyota,Camry,Hamilton,15900,59533,Sedan,White,Gray,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,7629
2014,Toyota,Camry,Hamilton,12900,121799,Sedan,White/Black,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,7630
2014,Toyota,Camry,Hamilton,9900,198469,Sedan,Gray,Gray,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,7631
2014,Volkswagen,Passat,Hamilton,11500,152648,Sedan,Black,Black,4,5,Automatic,FWD,2.5,5,Gasoline,Germany,7632
2016,Hyundai,Elantra,Hamilton,11500,121949,Sedan,White,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,7633
2017,Kia,Forte,Hamilton,13500,112852,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7634
2011,Toyota,Venza,Hamilton,11900,147254,Wagon,Black,Gray,4,5,Automatic,AWD,2.7,4,Gasoline,Japan,7635
2009,Hyundai,Sonata,Hamilton,5900,157437,Sedan,Black,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,7636
2013,Toyota,Corolla,Hamilton,6900,187033,Sedan,White,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7637
2007,Toyota,Corolla,Hamilton,5900,156117,Sedan,Red,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7638
2020,Toyota,Corolla,Hamilton,19900,24000,Sedan,Blue,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7639
2014,Toyota,Sienna,Hamilton,14500,208556,Van,Black,Black,4,8,Automatic,FWD,3.5,6,Gasoline,Japan,7640
2016,Kia,Optima,Hamilton,11900,122290,Sedan,Black,Black,4,5,Automatic,FWD,1.6,4,Gasoline,Korea,7641
2008,Hyundai,Elantra,Hamilton,5500,130217,Sedan,Red,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7642
2009,Hyundai,Elantra,Hamilton,5900,133877,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7643
2008,Honda,Odyssey,Hamilton,6500,193288,Van,Gray,Gray,4,8,Automatic,FWD,3.5,6,Gasoline,Japan,7644
2015,Volkswagen,Jetta,Hamilton,11900,120212,Sedan,Blue,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Germany,7645
2014,Hyundai,Elantra,Hamilton,10900,129488,Sedan,Gray,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,7646
2013,Ford,Super,Hamilton,78995,147549,Commercial,White,Black,2,6,Automatic,RWD,6.7,8,Diesel,USA,7647
2008,Subaru,Impreza,Hamilton,10995,76000,Sedan,Black,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,7648
2010,Volkswagen,City,Hamilton,8995,77000,Hatchback,Silver,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Germany,7649
2008,Jeep,Liberty,Hamilton,12995,68000,Wagon,White,Black,4,5,Automatic,4x4,3.7,6,Gasoline,USA,7650
2012,Lexus,RX,Hamilton,19995,76000,SUV,Gray,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,7651
2016,Audi,A4,Hamilton,25995,92739,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7652
2012,Nissan,Versa,Hamilton,4995,170000,Hatchback,White,Black,4,5,Automatic,FWD,1.6,4,Gasoline,Japan,7653
2012,Nissan,Versa,Hamilton,5995,139250,Hatchback,Black,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7654
2011,Honda,Odyssey,Hamilton,11495,205350,Van,Gray,Black,4,7,Automatic,FWD,3.5,6,Gasoline,Japan,7655
2012,Hyundai,Accent,Hamilton,3995,211000,Hatchback,Silver,Black,4,5,Manual,FWD,1.6,4,Gasoline,Korea,7656
2016,Hyundai,Elantra,Hamilton,14500,77448,Hatchback,Blue,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7657
2016,Audi,Q3,Hamilton,29995,57518,SUV,Gray,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7658
2015,Dodge,Grand,Hamilton,13500,121374,Van,Black,Black,4,7,Automatic,FWD,3.6,6,Flex,USA,7659
2014,Volkswagen,Jetta,Hamilton,10499,120395,Sedan,Blue,Black,4,5,Manual,FWD,1.8,4,Gasoline,Germany,7660
2014,Volkswagen,Jetta,Hamilton,9249,91275,Sedan,White/Black,Black,4,5,Manual,FWD,2.0,4,Gasoline,Germany,7661
2016,Volkswagen,Tiguan,Hamilton,18249,56525,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7662
2012,Audi,Q5,Hamilton,17990,59000,SUV,Silver,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7663
2018,Jeep,Grand,Hamilton,42992,29591,SUV,White,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,7664
2018,Ram,1500,Hamilton,35992,33965,Truck,White/Black,Black,4,5,Automatic,4x4,3.0,6,Diesel,USA,7665
2018,Ram,1500,Hamilton,34992,29160,Truck,Red,Black,4,6,Automatic,4x4,3.0,6,Diesel,USA,7666
2017,Toyota,Tacoma,Hamilton,37985,45714,Truck,White,Black,4,5,Automatic,4x4,3.5,6,Gasoline,Japan,7667
2019,Audi,A3,Hamilton,35995,16563,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7668
2013,Volkswagen,Jetta,Hamilton,4495,249925,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Germany,7669
2019,Audi,e-tron,Hamilton,99900,9919,SUV,White,Brown,4,5,Automatic,AWD,0.0,4,Electric,Germany,7670
2019,Audi,A8,Hamilton,95995,14580,Sedan,White,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,7671
2006,Honda,Odyssey,Hamilton,4495,226000,Van,Blue,Black,4,7,Automatic,FWD,3.5,6,Gasoline,Japan,7672
2013,Ford,Edge,Hamilton,13995,130567,Wagon,Silver,Black,4,5,Automatic,AWD,3.5,6,Gasoline,USA,7673
2016,Volkswagen,Golf,Hamilton,14499,72658,Hatchback,Blue,Black,4,5,Manual,FWD,1.8,4,Gasoline,Germany,7674
2016,Volkswagen,Golf,Hamilton,14499,68371,Hatchback,Silver,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Germany,7675
2011,BMW,3,Hamilton,12950,125038,Coupe,Gray,Black,2,5,Automatic,AWD,3.0,6,Gasoline,Germany,7676
2011,MINI,Cooper,Hamilton,7950,92567,Hatchback,Black,Black,2,4,Automatic,FWD,1.6,4,Gasoline,UK,7677
2014,Toyota,4Runner,Hamilton,27869,130111,SUV,Blue,Black,4,7,Automatic,4x4,4.0,6,Gasoline,Japan,7678
2016,Volkswagen,Jetta,Hamilton,11999,97002,Sedan,White,Black,4,5,Automatic,FWD,1.4,4,Gasoline,Germany,7679
2016,Dodge,Grand,Hamilton,13900,142688,Van,Gray,Black,4,7,Automatic,FWD,3.6,6,Flex,USA,7680
2015,Ford,Escape,Hamilton,13500,130645,SUV,Gray,Black,4,5,Automatic,4x4,1.6,4,Gasoline,USA,7681
2014,Subaru,Impreza,Hamilton,8995,145000,Sedan,Gray,Black,4,5,Manual,AWD,2.0,4,Gasoline,Japan,7682
2013,Ford,Flex,Hamilton,8998,234020,SUV,Silver,Black,4,7,Automatic,FWD,3.5,6,Gasoline,USA,7683
2011,Chevrolet,Silverado,Hamilton,16999,147008,Truck,White,Black,2,5,Automatic,4x4,4.8,8,Flex,USA,7684
2014,Kia,Soul,Hamilton,6895,213210,Sedan,Green,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,7685
2011,Honda,Odyssey,Hamilton,12995,178176,Van,Gray,Black,4,7,Automatic,FWD,3.5,6,Gasoline,Japan,7686
2018,Dodge,Grand,Hamilton,29492,34135,Van,Black,Blue,4,7,Automatic,FWD,3.6,6,Flex,USA,7687
2009,Toyota,Tacoma,Hamilton,11999,277608,Truck,Silver,Black,2,4,Manual,4x4,2.7,4,Gasoline,Japan,7688
2012,Volkswagen,Jetta,Hamilton,7995,167100,Sedan,Black,Black,4,5,Automatic,FWD,2.5,5,Gasoline,Germany,7689
2009,Toyota,Corolla,Hamilton,6495,154750,Sedan,Silver,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7690
2019,Jeep,Cherokee,Hamilton,33992,24859,SUV,Gray,Black,4,5,Automatic,4x4,3.2,6,Gasoline,USA,7691
2011,MINI,Cooper,Hamilton,7995,139000,Sedan,Black,Black,4,4,Manual,FWD,1.6,4,Gasoline,UK,7692
2010,Hyundai,Santa,Hamilton,9995,126133,SUV,White,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Korea,7693
2014,Dodge,Charger,Hamilton,11495,135340,Sedan,Black,Black,4,5,Automatic,RWD,3.6,6,Flex,USA,7694
2010,Ford,Escape,Hamilton,5995,217000,SUV,Blue,Gray,4,5,Automatic,FWD,2.5,4,Gasoline,USA,7695
2010,Hyundai,Accent,Hamilton,6398,76298,Hatchback,Silver,Black,2,5,Automatic,FWD,1.6,4,Gasoline,Korea,7696
2013,Hyundai,Accent,Hamilton,5999,182146,Hatchback,White,Black,4,5,Automatic,FWD,1.6,4,Gasoline,Korea,7697
2016,Toyota,Highlander,Hamilton,26525,82426,SUV,White,Black,5,8,Automatic,AWD,3.5,6,Gasoline,Japan,7698
2012,Hyundai,Accent,Hamilton,6995,119523,Sedan,Silver,Gray,4,5,Automatic,FWD,1.6,4,Gasoline,Korea,7699
2017,Subaru,Impreza,Hamilton,18488,52195,Sedan,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,7700
2009,Nissan,Altima,Hamilton,5995,187625,Sedan,White,Black,4,5,Automatic,FWD,3.5,6,Gasoline,Japan,7701
2010,GMC,Sierra,Hamilton,7899,293000,Truck,White/Black,Black,2,6,Automatic,RWD,4.8,8,Flex,USA,7702
2009,Mercedes-Benz,C-Class,Hamilton,8675,142179,Sedan,White/Black,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,7703
2010,Hyundai,Santa,Hamilton,8799,149651,SUV,White/Black,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Korea,7704
2013,Ford,Edge,Hamilton,11999,155682,SUV,White/Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,7705
2009,Ford,Fusion,Hamilton,4995,151688,Sedan,Silver,Black,4,5,Automatic,FWD,0.0,4,Gasoline,USA,7706
2020,Subaru,Legacy,Hamilton,36888,12225,Sedan,Blue,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Japan,7707
2015,Volkswagen,Jetta,Hamilton,12999,95247,Sedan,White,Black,4,5,Manual,FWD,2.0,4,Diesel,Germany,7708
2016,Honda,Accord,Hamilton,17499,33095,Sedan,White/Black,Black,4,5,Automatic,F4A,0.0,4,Gasoline,Japan,7709
2012,Dodge,Grand,Hamilton,7995,158890,Van,Red,Black,4,7,Automatic,FWD,3.6,6,Gasoline,USA,7710
2014,Subaru,Forester,Hamilton,8998,162796,SUV,Silver,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,7711
2016,Ford,Focus,Hamilton,9995,111618,Hatchback,Black,Black,4,5,Automatic,FWD,2.0,4,Flex,USA,7712
2014,Ford,Focus,Hamilton,8995,101103,Hatchback,Gray,Black,4,5,Automatic,FWD,2.0,4,Flex,USA,7713
2014,Ford,Focus,Hamilton,7995,119528,Hatchback,Black,Black,4,5,Automatic,FWD,2.0,4,Flex,USA,7714
2013,Kia,Sorento,Hamilton,8995,134621,SUV,Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,7715
2019,Dodge,Charger,Hamilton,28995,7000,Sedan,Gray,Black,4,5,Automatic,RWD,3.6,6,Gasoline,USA,7716
2014,BMW,5,Hamilton,23950,110011,Sedan,Black,Black,4,5,Automatic,AWD,3.0,6,Diesel,Germany,7717
2012,Kia,Optima,Hamilton,8995,162859,Sedan,Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,7718
2018,Toyota,Corolla,Hamilton,16495,86137,Sedan,White/Black,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,7719
2010,Mercedes-Benz,GLK-Class,Hamilton,10495,193950,SUV,Red,White,4,5,Automatic,4x4,3.5,6,Gasoline,Germany,7720
2018,Volkswagen,Tiguan,Hamilton,24444,46957,SUV,White/Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,7721
2018,Chevrolet,Impala,Hamilton,25444,51159,Sedan,White/Black,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,7722
2013,Hyundai,Sonata,Hamilton,7850,129000,Sedan,Black,Black,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,7723
2017,Honda,HR-V,Hamilton,19998,15435,SUV,White,Black,4,5,Automatic,AWD,1.8,4,Gasoline,Japan,7724
2015,Hyundai,Elantra,Hamilton,8995,149500,Sedan,Black,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,7725
2011,BMW,3,Hamilton,9495,102400,Sedan,Gray,Black,4,5,Automatic,RWD,2.5,6,Gasoline,Germany,7726
2015,Chrysler,200,Hamilton,13495,52000,Sedan,Red,Gray,4,5,Automatic,FWD,2.4,4,Flex,USA,7727
2013,Ford,Fusion,Hamilton,9995,170175,Sedan,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,USA,7728
2012,Jeep,Wrangler,Hamilton,17998,218422,SUV,Black,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,7729
2015,Lexus,RX,Hamilton,23950,141516,SUV,Silver,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,7730
