year,price,mileage,door,passenger,displacement,cylinder,body_type_num,location_index,exterior_color(i),interior_color(i),transmission(i),drive_type(i),fuel_index,brand_i,country_i,real_year,vehicle_id
2012,10888,253099,4,8,3.5,6,2.0,1,2,0,0,4,0,6,0,14.55,302
2015,25944,111334,4,6,5.3,8,5.0,1,7,0,0,4,0,10,2,7.14,303
2016,18944,86097,4,5,3.6,6,2.0,1,2,0,0,2,0,12,2,5.59,304
2015,9586,93938,4,5,2.0,4,4.0,1,0,0,1,0,0,16,2,6.41,305
2019,38995,14523,4,5,2.0,4,2.0,1,5,0,0,2,0,16,2,1.11,306
2018,29995,17603,4,5,2.0,4,2.0,1,1,0,0,4,0,16,2,1.73,307
2012,2900,133579,4,5,2.5,4,2.0,1,4,0,0,4,0,16,2,9.57,308
2008,2900,216764,4,7,3.8,6,7.0,1,1,0,0,0,0,14,2,15.03,309
2010,5900,234000,4,5,3.5,6,1.0,1,1,0,0,2,0,16,2,14.75,310
2018,44995,36000,4,5,2.7,6,5.0,1,2,0,0,4,0,16,2,2.5,311
2008,2900,293000,2,5,3.0,6,5.0,1,3,0,0,3,0,16,2,18.21,312
2010,8888,133352,4,8,3.6,6,2.0,1,2,0,0,2,0,10,2,10.56,313
2018,20286,49006,4,5,2.4,4,2.0,1,0,0,1,0,0,4,2,3.04,314
2018,29986,55210,3,2,3.6,6,8.0,1,1,0,0,0,0,7,2,3.3,315
2011,1950,145690,4,5,1.6,4,1.0,1,0,0,1,0,0,2,1,10.57,316
2017,28660,23006,4,6,5.7,8,5.0,1,7,0,0,4,0,7,2,2.46,317
2018,42550,52505,4,5,2.8,4,5.0,1,2,0,0,4,2,10,2,3.19,318
2017,28995,28531,4,5,2.5,4,2.0,1,2,0,0,4,0,0,0,2.69,319
2017,33995,76691,4,5,3.0,6,2.0,1,4,0,0,4,0,20,3,4.7,320
2017,36995,69000,4,5,3.5,6,2.0,1,1,0,0,4,0,11,0,4.38,321
2018,29995,38048,4,5,2.5,4,2.0,1,5,0,0,4,0,15,0,2.59,322
2015,13995,96088,4,5,2.0,4,1.0,1,4,0,0,0,0,16,2,6.5,323
2004,3000,277800,4,5,2.7,6,1.0,1,7,0,1,4,0,20,3,19.58,324
2007,9500,205000,4,4,5.5,8,1.0,1,2,0,0,3,0,13,3,15.04,325
2012,4988,191282,4,5,1.4,4,1.0,1,4,0,0,0,0,12,2,11.97,326
2008,5988,140870,4,7,3.6,6,2.0,1,3,0,0,0,0,10,2,11.87,327
2008,4988,202875,4,6,2.3,4,7.0,1,7,0,0,0,0,15,0,14.45,328
2010,4988,166585,4,5,2.5,4,1.0,1,5,0,1,0,0,15,0,11.94,329
2008,5988,272042,4,5,5.4,8,5.0,1,2,1,0,4,1,16,2,17.34,330
2015,13990,34000,4,5,2.0,4,1.0,1,2,1,0,2,0,16,2,3.92,331
2011,6990,160000,4,4,1.6,4,4.0,1,8,1,1,0,0,26,5,11.17,332
2015,9499,176000,4,5,2.5,4,1.0,1,2,0,0,0,0,16,2,9.83,333
2017,30986,32915,4,8,3.5,6,2.0,1,0,0,0,2,0,6,0,2.87,334
2019,38686,21370,4,6,5.7,8,5.0,1,11,0,0,4,0,7,2,1.39,335
2018,31986,76841,4,6,3.0,6,5.0,1,2,0,0,4,2,7,2,4.2,336
2018,27786,53518,4,5,3.6,6,1.0,1,3,0,0,2,0,14,2,3.23,337
2012,11750,117056,4,5,1.8,4,4.0,1,2,0,0,0,0,0,0,8.88,338
2013,12060,138861,4,5,2.4,4,1.0,1,0,0,0,0,0,6,0,9.29,339
2009,10560,157400,4,4,2.4,4,2.0,1,0,0,0,4,0,6,0,12.06,340
2016,16944,108541,4,5,2.0,4,2.0,1,0,0,0,2,0,21,2,6.52,341
2016,13944,103571,4,5,1.5,4,1.0,1,2,0,0,0,0,12,2,6.32,342
2013,12944,97052,4,5,1.4,4,2.0,1,0,0,0,0,0,21,2,7.54,343
2017,30944,35303,4,7,3.6,6,7.0,1,3,0,0,0,0,14,2,2.97,344
2011,8944,109883,4,5,2.4,4,2.0,1,0,0,0,0,0,12,2,9.08,345
2019,65550,40577,4,5,6.2,8,5.0,1,2,0,0,4,0,10,2,2.19,346
2018,35550,42189,4,6,5.3,8,5.0,1,2,0,0,4,0,12,2,2.76,347
2017,35550,10802,2,4,5.0,8,3.0,1,1,0,0,3,0,16,2,1.95,348
2015,16995,136776,4,5,2.5,4,2.0,1,1,0,0,4,0,15,0,8.2,349
2010,13888,171388,4,5,4.4,8,1.0,1,2,0,0,2,0,18,3,12.14,350
2013,18486,101723,4,5,3.6,6,2.0,1,1,0,0,4,0,4,2,7.74,351
2019,36950,16750,4,5,3.5,6,1.0,1,0,0,0,2,0,3,0,1.2,352
2018,33995,88803,4,5,2.7,6,5.0,1,2,0,0,4,0,16,2,4.7,353
2017,19995,70133,4,5,2.0,4,2.0,1,5,0,0,4,0,15,0,4.42,354
2016,12758,96909,4,5,2.4,4,1.0,1,1,0,0,0,0,2,1,6.04,355
2016,14258,63979,4,5,1.8,4,1.0,1,4,0,0,0,0,0,0,4.67,356
2012,7786,143983,4,5,1.4,4,1.0,1,0,0,1,0,0,12,2,10.0,357
2013,11995,152616,4,5,2.0,4,1.0,1,4,0,0,0,0,3,0,9.86,358
2016,31900,60549,2,5,5.7,8,3.0,1,5,0,0,3,0,1,2,4.52,359
2017,16900,49655,4,5,1.4,4,2.0,1,3,0,0,0,0,12,2,3.57,360
2012,16550,55147,4,5,3.6,6,1.0,1,0,0,0,2,1,25,2,6.3,361
2017,33995,110102,4,5,5.7,8,5.0,1,2,3,0,4,0,7,2,6.09,362
2019,29995,23388,4,5,2.5,4,2.0,1,5,0,0,4,0,15,0,1.47,363
2015,7990,197000,4,5,1.6,4,2.0,1,5,1,0,0,0,16,2,10.71,364
2018,34995,78252,4,5,2.7,6,5.0,1,4,0,0,4,0,16,2,4.26,365
2015,25995,98371,4,7,3.5,6,2.0,1,2,0,0,4,0,16,2,6.6,366
2015,6900,189800,4,5,2.0,4,1.0,1,7,0,1,0,0,15,0,10.41,367
2017,26995,79036,4,6,3.5,6,5.0,1,2,0,0,4,0,16,2,4.79,368
2015,14995,89058,4,5,2.4,4,1.0,1,3,0,0,4,0,24,0,6.21,369
2006,8900,190077,4,6,4.6,8,1.0,1,2,0,0,3,0,27,2,14.92,370
2011,8900,273500,3,15,5.4,8,7.0,1,7,0,0,3,0,16,2,15.9,371
2014,13900,213375,4,7,5.7,8,2.0,1,2,0,0,2,0,1,2,11.89,372
2010,2900,211440,4,5,2.5,4,2.0,1,1,0,0,0,0,16,2,13.81,373
2014,7995,131558,4,5,1.4,4,1.0,1,4,0,0,0,0,12,2,8.48,374
2014,10995,142925,4,5,1.6,4,2.0,1,7,0,0,0,0,16,2,8.96,375
2013,11986,142506,4,5,1.6,4,2.0,1,2,0,0,4,0,16,2,9.44,376
2020,59988,10737,4,5,3.6,6,5.0,1,2,0,1,4,0,4,2,0.45,377
2017,21686,135205,4,5,1.5,4,2.0,1,0,0,0,2,0,6,0,7.13,378
2018,17558,65937,4,5,2.0,4,1.0,1,2,0,0,0,0,6,0,3.75,379
2019,35908,15740,4,5,1.5,4,2.0,1,4,0,0,2,0,6,0,1.16,380
2018,16995,72648,4,5,2.0,4,4.0,1,2,0,0,0,0,16,2,4.03,381
2014,8900,277791,4,5,5.0,8,5.0,1,2,0,0,4,0,16,2,14.57,382
2016,20995,86711,4,5,2.5,4,2.0,1,0,0,0,4,0,15,0,5.61,383
2016,11995,93471,4,5,2.0,4,1.0,1,1,0,0,0,0,16,2,5.89,384
2016,11995,88725,4,5,1.8,4,1.0,1,5,0,0,0,0,17,3,5.7,385
2015,25586,63901,4,5,3.6,6,2.0,1,2,0,0,4,0,4,2,5.16,386
2017,15988,51821,4,5,1.5,4,1.0,1,0,0,0,0,0,16,2,3.66,387
2018,34900,53211,4,5,2.0,4,1.0,1,5,0,1,2,0,17,3,3.22,388
2017,14900,56936,4,5,1.4,4,1.0,1,4,0,0,0,0,12,2,3.87,389
2015,21900,79215,4,5,2.0,4,1.0,1,1,0,0,0,0,27,2,5.8,390
2013,14798,85311,4,5,2.4,4,2.0,1,1,0,0,2,0,2,1,7.05,391
2019,33388,13859,4,5,3.2,6,2.0,1,0,0,0,4,0,4,2,1.08,392
2013,28986,163361,4,5,5.7,8,5.0,1,0,0,0,4,0,0,0,10.31,393
2016,31558,46300,4,5,3.5,6,5.0,1,1,0,0,4,0,0,0,3.93,394
2013,10550,230909,4,5,2.4,4,2.0,1,0,0,0,2,0,6,0,13.12,395
2015,12550,109236,4,5,2.5,4,1.0,1,2,0,0,0,0,5,0,7.05,396
2014,12900,34606,4,5,1.8,4,1.0,1,1,0,1,0,0,12,2,4.44,397
2014,15550,59425,4,5,2.5,4,1.0,1,7,0,0,0,0,12,2,5.48,398
2014,15900,87934,4,5,2.4,4,2.0,1,4,0,0,2,0,2,1,6.66,399
2019,46900,8988,4,5,2.0,4,2.0,1,2,0,0,2,0,25,2,0.87,400
2019,35988,14225,4,7,3.6,6,2.0,1,2,0,0,2,0,17,3,1.09,401
2017,31986,99400,4,5,3.6,6,2.0,1,1,0,0,4,0,4,2,5.64,402
2018,22995,72169,4,5,2.0,4,2.0,1,7,0,0,4,0,16,2,4.01,403
2019,28995,34392,4,7,3.6,6,7.0,1,1,0,0,0,0,1,2,1.93,404
2019,28995,46642,4,7,3.6,6,7.0,1,2,0,0,0,0,1,2,2.44,405
2019,28995,42287,4,7,3.6,6,7.0,1,4,0,0,0,0,1,2,2.26,406
2019,29995,50924,4,5,2.0,4,2.0,1,1,0,0,2,0,16,2,2.62,407
2018,19995,48510,4,5,2.0,4,4.0,1,2,0,0,0,0,16,2,3.02,408
2018,17995,77546,4,5,2.0,4,4.0,1,5,0,0,0,0,9,1,4.23,409
2010,7160,170628,4,5,2.4,4,4.0,1,0,0,0,2,0,0,0,12.11,410
2014,8550,145315,4,5,1.8,4,1.0,1,0,0,0,0,0,2,1,9.05,411
2018,33660,81374,4,7,3.5,6,2.0,1,0,0,0,2,0,6,0,4.39,412
2016,15360,106508,4,5,2.0,4,2.0,1,0,0,0,4,0,16,2,6.44,413
2016,14550,91579,4,5,1.4,4,1.0,1,3,0,0,0,0,12,2,5.82,414
2015,10995,95808,4,5,2.0,4,4.0,1,12,0,0,0,0,9,1,6.49,415
2016,10995,132516,4,7,2.4,4,2.0,1,2,0,0,0,0,1,2,7.52,416
2014,17995,96312,4,5,2.0,4,1.0,1,1,0,0,2,0,18,3,7.01,417
2013,5990,207001,4,5,3.5,6,1.0,1,2,1,0,0,0,5,0,12.13,418
2014,9986,136522,4,5,2.0,4,1.0,1,0,0,0,0,0,17,3,8.69,419
2017,37786,54000,4,5,3.6,6,5.0,1,0,0,0,4,0,12,2,3.75,420
2016,10995,106170,4,5,2.0,4,4.0,1,3,0,0,0,0,16,2,6.42,421
2014,16998,108345,4,7,3.5,6,2.0,1,0,0,0,4,0,5,0,7.51,422
2014,8598,108988,4,5,1.8,4,1.0,1,4,0,0,0,0,12,2,7.54,423
2017,15900,29628,4,5,1.4,4,1.0,1,3,0,0,0,0,12,2,2.73,424
2018,78900,5680,2,2,6.2,8,6.0,1,5,0,0,3,0,12,2,1.24,425
2013,12995,173454,4,5,2.0,4,2.0,1,7,0,0,4,0,2,1,10.73,426
2017,9995,68937,4,5,1.6,4,1.0,1,1,1,1,0,0,5,0,4.37,427
2014,12995,166372,4,5,2.0,4,2.0,1,2,0,0,4,0,15,0,9.93,428
2011,10888,224000,4,5,5.0,8,5.0,1,2,0,0,4,1,16,2,13.83,429
2009,8888,176081,2,5,5.4,8,5.0,1,4,2,0,3,1,16,2,12.84,430
2015,6888,232309,4,5,2.0,4,1.0,1,1,0,0,0,0,17,3,12.18,431
2015,4490,212001,4,5,1.6,4,4.0,1,2,1,0,0,0,5,0,11.33,432
2014,18886,124725,4,6,5.7,8,5.0,1,0,0,0,4,0,7,2,8.2,433
2014,9986,124000,4,5,1.8,4,1.0,1,0,0,0,0,0,2,1,8.17,434
2016,22998,48957,4,7,3.5,6,2.0,1,1,0,0,4,0,5,0,4.04,435
2019,48944,19424,4,5,5.7,8,5.0,1,4,0,0,4,0,7,2,1.31,436
2017,13944,79064,4,5,1.4,4,1.0,1,3,0,0,0,0,12,2,4.79,437
2018,14944,86035,4,5,1.4,4,1.0,1,4,0,0,0,0,12,2,4.58,438
2017,20944,61251,4,5,2.0,4,1.0,1,1,0,0,2,0,8,0,4.05,439
2017,36944,57446,4,5,5.7,8,5.0,1,0,0,0,4,0,7,2,3.89,440
2019,29944,40612,4,5,2.0,4,2.0,1,2,0,0,2,0,12,2,2.19,441
2017,33944,51052,4,6,5.3,8,5.0,1,2,0,0,4,0,10,2,3.63,442
2017,28944,75288,4,6,5.3,8,5.0,1,2,0,0,4,0,12,2,4.64,443
2018,15944,34668,4,5,1.4,4,1.0,1,2,0,0,0,0,12,2,2.44,444
2017,16944,78296,4,5,2.4,4,2.0,1,0,0,0,2,0,12,2,4.76,445
2018,22995,84618,4,5,2.0,4,2.0,1,4,0,0,4,0,16,2,4.53,446
2011,8900,103214,4,5,1.6,4,7.0,1,7,0,0,2,0,5,0,8.8,447
2014,10995,122180,4,5,2.4,4,1.0,1,5,0,0,0,0,1,2,8.09,448
2016,48995,113749,4,6,6.7,8,5.0,1,1,0,0,4,2,16,2,6.74,449
2011,5900,193125,4,7,3.5,6,1.0,1,8,0,0,2,0,16,2,12.55,450
2017,31995,46585,4,5,5.0,8,5.0,1,4,0,0,4,0,16,2,3.44,451
2017,23388,112266,4,6,5.7,8,5.0,1,4,0,0,4,0,7,2,6.18,452
2011,8288,163740,4,5,3.5,6,1.0,1,3,0,0,2,0,16,2,11.32,453
2011,4990,217000,4,5,1.8,4,1.0,1,5,1,0,0,0,12,2,13.54,454
2015,13986,126809,4,5,2.4,4,7.0,1,1,0,0,0,0,7,2,7.78,455
2012,8300,166126,4,4,3.0,6,3.0,1,0,0,0,3,0,18,3,10.92,456
2015,22858,93924,4,7,3.5,6,7.0,1,1,0,0,2,0,0,0,6.41,457
2019,34550,14366,4,5,1.5,4,2.0,1,0,0,0,2,0,6,0,1.1,458
2017,26944,20685,4,5,3.6,6,2.0,1,2,0,0,2,0,12,2,2.36,459
2017,24998,67158,3,5,2.5,4,2.0,1,4,4,0,2,0,5,0,4.3,460
2017,41908,33125,4,5,3.5,6,2.0,1,4,0,0,2,0,11,0,2.88,461
2013,8498,100296,4,5,1.8,4,1.0,1,0,0,0,0,0,2,1,7.68,462
2014,10900,299001,4,5,5.7,8,5.0,1,0,0,0,4,0,7,2,15.46,463
2017,15995,95930,4,5,2.0,4,2.0,1,4,0,0,4,0,15,0,5.5,464
2016,12995,73580,4,5,2.0,4,1.0,1,1,0,0,0,0,15,0,5.07,465
2015,19908,119125,4,5,1.8,4,4.0,1,1,0,0,0,0,11,0,7.46,466
2018,47788,15313,4,5,3.0,6,2.0,1,1,0,0,4,0,4,2,1.64,467
2014,21800,203304,4,5,5.7,8,5.0,1,0,0,0,4,0,7,2,11.47,468
2017,16358,60912,4,5,2.0,4,2.0,1,7,0,0,0,0,16,2,4.04,469
2015,9960,98583,4,5,2.0,4,1.0,1,4,0,1,0,0,2,1,6.61,470
2017,16995,88770,4,5,2.0,4,2.0,1,5,0,0,2,0,2,1,5.2,471
2015,9995,148268,4,5,2.0,4,1.0,1,4,0,0,0,0,15,0,8.68,472
2014,13995,74374,4,7,3.6,6,7.0,1,4,0,0,0,0,1,2,6.1,473
2011,5990,210000,4,7,3.6,6,7.0,1,4,1,0,0,0,1,2,13.25,474
2016,9888,150634,4,5,1.8,4,1.0,1,11,0,0,0,0,2,1,8.28,475
2015,7888,135110,4,7,3.6,6,7.0,1,5,0,0,0,1,1,2,8.13,476
2012,8888,184111,4,5,2.0,4,2.0,1,1,0,0,2,0,18,3,11.67,477
2013,12686,161371,4,7,3.5,6,2.0,1,0,0,0,4,0,5,0,10.22,478
2016,21758,47425,4,5,2.5,4,2.0,1,4,0,0,2,0,0,0,3.98,479
2016,43944,129586,4,7,5.3,8,2.0,1,1,0,0,4,0,12,2,7.4,480
2014,14995,126457,4,7,3.7,6,2.0,1,4,0,0,4,0,15,0,8.27,481
2020,67900,16260,4,5,3.5,6,2.0,1,1,0,0,2,0,11,0,0.68,482
2016,15995,94788,4,5,2.0,4,2.0,1,1,0,0,2,0,2,1,5.95,483
2012,5588,171108,4,5,2.0,4,4.0,1,7,0,0,0,0,15,0,11.13,484
2011,6888,219913,4,5,2.0,4,2.0,1,1,0,0,2,0,17,3,13.66,485
2017,30944,49869,4,6,3.6,6,2.0,1,0,0,0,2,0,10,2,3.58,486
2012,10888,140123,4,5,2.5,5,1.0,1,2,0,0,0,0,19,4,9.84,487
2018,48908,44125,4,7,3.5,6,2.0,1,5,0,0,2,0,11,0,2.84,488
2019,32988,31353,4,5,3.6,6,2.0,1,2,0,0,4,0,4,2,1.81,489
2019,33388,26756,4,5,3.6,6,2.0,1,2,0,0,4,0,4,2,1.61,490
2016,17900,192111,4,6,3.0,6,5.0,1,0,0,0,4,2,7,2,10.0,491
2017,67786,55276,4,5,6.7,6,5.0,1,2,0,0,4,2,7,2,3.8,492
2018,28886,104125,4,6,3.0,6,5.0,1,0,0,0,4,2,7,2,5.34,493
2014,9900,194906,4,7,3.5,6,2.0,1,0,0,0,4,0,16,2,11.12,494
2017,37986,96873,4,5,5.3,8,5.0,1,0,0,0,4,0,12,2,5.54,495
2014,6900,135083,4,5,1.6,4,4.0,1,5,0,0,0,0,9,1,8.63,496
2016,25586,107894,4,5,3.6,6,2.0,1,0,0,0,4,0,4,2,6.5,497
2017,26686,52108,4,6,5.7,8,5.0,1,0,0,0,4,0,7,2,3.67,498
2016,18886,82921,4,7,3.3,6,2.0,1,7,0,0,2,0,9,1,5.46,499
2018,29686,50677,4,6,5.7,8,5.0,1,0,0,0,4,0,7,2,3.11,500
2008,8600,142698,4,6,5.7,8,5.0,1,7,0,0,4,0,1,2,11.95,501
2016,12286,109201,4,5,1.6,4,2.0,1,0,0,0,0,0,5,0,6.55,502
2017,26686,141117,4,8,3.5,6,2.0,1,0,0,0,2,0,6,0,7.38,503
2016,36686,124075,4,5,5.7,8,5.0,1,0,0,0,4,0,0,0,7.17,504
2013,10900,341000,4,6,5.7,8,5.0,1,0,0,0,4,0,7,2,17.71,505
2014,16900,245295,4,6,3.0,6,5.0,1,2,0,0,4,2,7,2,13.22,506
2011,8990,220000,4,5,3.7,6,2.0,1,2,1,0,2,0,27,2,13.67,507
2011,8990,216002,4,5,3.7,6,2.0,1,2,1,0,2,0,27,2,13.5,508
2019,48758,17369,4,7,3.5,6,2.0,1,4,0,0,2,0,0,0,1.22,509
2012,10995,112469,4,5,2.0,4,4.0,1,2,0,0,2,0,8,0,8.69,510
2015,11495,138769,4,5,2.4,4,1.0,1,2,0,0,0,0,14,2,8.28,511
2009,5900,155077,4,5,2.5,4,2.0,1,7,0,0,0,0,5,0,11.96,512
2011,995,203073,4,5,2.0,4,1.0,1,1,0,0,0,0,16,2,12.96,513
2017,26995,136508,4,7,3.5,6,2.0,1,2,0,0,4,0,16,2,7.19,514
2016,34995,103621,4,5,5.0,8,5.0,1,2,0,0,4,0,16,2,6.32,515
2014,7900,131360,4,5,1.8,4,1.0,1,4,0,0,0,0,5,0,8.47,516
2013,8900,181025,2,6,4.3,6,5.0,1,2,0,0,3,0,10,2,11.04,517
2014,26995,78953,4,8,3.5,6,2.0,1,4,0,0,4,0,6,0,6.29,518
2016,27944,80650,4,6,5.3,8,5.0,1,1,0,0,4,0,12,2,5.36,519
2017,32988,64724,4,5,3.6,6,5.0,1,2,0,0,4,0,10,2,4.2,520
2016,21995,52480,4,5,2.5,4,2.0,1,3,0,0,4,0,15,0,4.19,521
2016,14995,55846,4,5,2.0,4,1.0,1,4,0,0,0,0,15,0,4.33,522
2016,14360,108443,4,5,2.0,4,2.0,1,0,0,0,2,0,17,3,6.52,523
2009,10888,255085,4,5,3.5,6,2.0,1,7,0,0,4,0,11,0,16.13,524
2016,44995,144942,4,6,6.7,8,5.0,1,2,0,0,4,2,16,2,8.04,525
2018,29995,48272,4,5,2.7,6,5.0,1,4,0,0,3,0,16,2,3.01,526
2017,17998,60365,4,5,1.5,4,2.0,1,10,0,0,4,0,16,2,4.02,527
2015,15988,44344,4,5,2.5,4,1.0,1,7,0,0,0,0,12,2,4.35,528
2017,15988,56916,4,5,1.8,4,1.0,1,2,0,0,0,0,5,0,3.87,529
2017,24944,39940,4,5,1.5,4,1.0,1,2,0,0,0,0,12,2,3.16,530
2016,18988,151149,2,4,3.6,6,2.0,1,3,0,1,4,0,4,2,8.3,531
2019,82995,18546,4,5,3.5,6,5.0,1,5,0,0,4,0,16,2,1.27,532
2007,2200,240731,4,5,3.4,6,2.0,1,1,0,0,0,0,23,2,16.53,533
2010,6888,156982,2,4,1.6,4,3.0,1,6,0,1,0,0,26,5,11.54,534
2011,7488,174757,4,5,2.0,4,2.0,1,2,0,1,0,0,17,3,11.78,535
2011,6990,133001,4,5,2.0,4,2.0,1,4,1,0,2,0,24,0,10.04,536
2016,19258,112279,4,5,2.7,4,2.0,1,4,0,0,2,0,0,0,6.68,537
2011,10900,290264,4,8,5.3,8,2.0,1,2,0,0,4,0,10,2,16.59,538
2015,15995,133028,4,5,2.4,4,2.0,1,0,0,0,2,0,12,2,8.04,539
2016,10995,88463,4,5,1.6,4,4.0,1,7,0,0,0,0,2,1,5.69,540
2012,11995,85592,4,5,2.5,4,1.0,1,3,0,0,0,0,15,0,7.57,541
2018,18995,25468,4,5,2.0,4,1.0,1,1,0,0,0,0,15,0,2.06,542
2019,42995,22900,3,8,3.7,6,7.0,1,1,0,0,3,0,16,2,1.45,543
2017,56908,55150,4,7,4.6,8,2.0,1,2,0,0,4,0,11,0,3.8,544
2015,7990,175001,4,5,1.4,4,2.0,1,2,1,0,0,0,12,2,9.79,545
2013,16995,88841,4,5,2.4,4,2.0,1,6,0,0,4,0,2,1,7.2,546
2016,13995,133778,4,5,2.4,4,2.0,1,5,0,0,0,0,9,1,7.57,547
2016,19995,101820,4,5,2.5,4,2.0,1,1,0,0,4,0,15,0,6.24,548
2016,13995,55826,4,5,2.0,4,1.0,1,5,0,0,0,0,15,0,4.33,549
2017,59995,55508,4,5,4.6,8,1.0,1,2,0,0,2,0,11,0,3.81,550
2008,4990,208000,4,7,3.3,6,7.0,1,7,1,0,0,0,1,2,14.67,551
2011,13300,198683,4,5,6.2,8,5.0,1,1,0,0,4,0,16,2,12.78,552
2015,8900,169006,4,7,3.6,6,7.0,1,4,0,0,0,0,1,2,9.54,553
2011,5900,106984,4,5,2.0,4,1.0,1,2,0,1,0,0,15,0,8.96,554
2016,18995,136000,4,5,2.0,4,2.0,1,3,0,0,4,0,16,2,7.67,555
2017,33908,79823,4,5,2.0,4,2.0,1,2,0,0,2,0,11,0,4.83,556
2015,46944,70949,4,7,5.3,8,2.0,1,2,0,0,4,0,12,2,5.46,557
2015,15900,72369,4,5,1.4,4,2.0,1,5,0,0,0,0,12,2,5.52,558
2001,8900,140000,2,2,2.5,6,6.0,1,4,0,0,3,0,18,3,15.33,559
2013,10995,64000,4,5,1.4,4,2.0,1,4,0,0,2,0,12,2,6.17,560
2015,15995,116257,4,5,2.5,4,2.0,1,5,0,0,2,0,8,0,7.34,561
2012,5900,248505,4,5,2.0,4,1.0,1,1,0,0,2,0,20,3,14.35,562
2017,28944,80143,4,7,3.6,6,2.0,1,0,0,0,2,0,21,2,4.84,563
2018,65944,63251,4,5,6.6,8,5.0,1,2,0,0,4,2,12,2,3.64,564
2016,21944,150423,4,6,5.3,8,5.0,1,4,0,0,4,0,10,2,8.27,565
2019,57944,78618,4,5,6.2,8,5.0,1,2,0,0,4,0,12,2,3.78,566
2018,30944,91251,4,5,5.0,8,5.0,1,0,0,0,4,1,16,2,4.8,567
2014,18944,148443,4,5,3.6,6,2.0,1,0,0,0,2,0,10,2,9.19,568
2016,21944,95899,4,5,3.2,6,2.0,1,0,0,0,4,0,4,2,6.0,569
2017,27944,144027,4,6,5.3,8,5.0,1,7,0,0,4,0,12,2,7.5,570
2019,67944,18884,4,5,6.2,8,5.0,1,2,0,0,4,0,10,2,1.29,571
2017,57944,78433,4,6,6.0,8,5.0,1,2,0,0,4,1,12,2,4.77,572
2017,39944,67555,4,8,5.3,8,2.0,1,2,0,0,4,0,10,2,4.31,573
2017,42908,66115,4,5,3.5,6,2.0,1,5,0,0,2,0,11,0,4.25,574
2016,30908,75590,4,5,2.5,4,2.0,1,8,0,0,2,0,11,0,5.15,575
2018,49995,50051,4,5,5.7,8,5.0,1,2,0,0,4,0,0,0,3.09,576
2017,49944,93651,4,6,6.6,8,5.0,1,2,0,0,4,2,12,2,5.4,577
2019,34944,22836,3,2,6.0,8,7.0,1,0,0,0,3,1,12,2,1.45,578
2018,28995,28424,4,5,2.5,4,2.0,1,8,0,0,2,0,15,0,2.18,579
2014,9900,217149,4,7,3.5,6,2.0,1,5,0,0,4,0,5,0,12.05,580
2011,8900,174735,2,4,3.7,6,3.0,1,3,0,1,3,0,16,2,11.78,581
2017,19995,91780,4,5,1.5,4,2.0,1,2,0,0,4,0,16,2,5.32,582
2015,18995,85012,4,5,2.5,4,2.0,1,5,0,0,4,0,15,0,6.04,583
2018,62944,61580,4,5,6.6,8,5.0,1,2,0,0,4,2,10,2,3.57,584
2019,29760,56,4,5,2.0,4,1.0,1,0,0,0,0,0,6,0,0.5,585
2018,33995,70121,4,7,2.5,4,2.0,1,5,0,0,4,0,15,0,3.92,586
2008,5990,120000,4,5,2.7,6,2.0,1,2,1,0,4,0,2,1,11.0,587
2009,4888,230233,2,5,1.8,4,3.0,1,4,0,0,0,0,6,0,15.09,588
2016,19995,84447,4,5,2.4,4,2.0,1,2,0,0,2,0,2,1,5.52,589
2011,8995,129225,4,5,2.4,4,2.0,1,1,0,0,0,0,12,2,9.88,590
2017,18888,83370,4,5,2.0,4,2.0,1,2,0,0,2,0,2,1,4.97,591
2016,15460,78812,4,5,1.5,4,1.0,1,0,0,0,0,0,6,0,5.28,592
2018,35150,17502,4,5,2.0,4,2.0,1,0,0,0,2,0,26,5,1.73,593
2017,28360,17296,4,6,5.7,8,5.0,1,4,0,0,4,0,7,2,2.22,594
2015,29160,78758,4,5,3.0,6,5.0,1,1,0,0,4,2,7,2,5.78,595
2019,58075,30561,4,6,5.3,8,5.0,1,2,0,0,4,0,12,2,1.77,596
2012,8888,174511,4,5,2.4,4,2.0,1,1,0,0,0,0,10,2,11.27,597
2012,10560,201047,4,5,2.4,4,2.0,1,0,0,0,2,0,6,0,12.38,598
2010,5990,171000,4,5,3.0,6,2.0,1,2,1,0,0,1,16,2,12.12,599
2017,21550,84590,2,3,4.3,6,5.0,1,1,0,0,3,1,10,2,5.02,600
2017,16550,45789,4,5,1.4,4,1.0,1,4,0,0,0,0,12,2,3.41,601
2017,16550,30451,4,5,1.4,4,1.0,1,5,0,0,0,0,12,2,2.77,602
2019,64944,12897,4,6,6.6,8,5.0,1,2,0,0,4,2,12,2,1.04,603
2017,37944,84117,4,6,6.0,8,5.0,1,2,0,0,4,1,10,2,5.0,604
2018,55944,81631,4,7,6.2,8,2.0,1,2,0,0,2,1,10,2,4.4,605
2019,52944,37963,4,6,5.3,8,5.0,1,3,0,0,4,0,12,2,2.08,606
2019,72944,23201,4,5,6.6,8,5.0,1,2,0,0,4,2,10,2,1.47,607
2016,15495,143629,4,5,2.0,4,2.0,1,1,0,0,4,0,15,0,7.98,608
2016,16995,123813,4,5,1.6,4,2.0,1,2,0,0,4,0,16,2,7.16,609
2017,24995,28000,4,7,3.6,6,7.0,1,2,0,0,0,0,1,2,2.67,610
